"","logFC","AveExpr","t","P.Value","adj.P.Val","gene_id","gene"
"ENSG00000103184",-1.65677467993793,2.78536276927225,-4.24981555656573,0.000316718858629697,0.00673013560479317,"ENSG00000103184","SEC14L5"
"ENSG00000109705",4.78614212210952,-4.56463583954486,4.25393668656808,0.000318004513003746,0.00674882644509912,"ENSG00000109705","NKX3-2"
"ENSG00000145911",-1.23324116317535,6.25007473230099,-4.2476199847254,0.000318160567043653,0.00674882644509912,"ENSG00000145911","N4BP3"
"ENSG00000163251",-1.27512474848563,6.37790513439183,-4.24288483902324,0.000321292648626263,0.00680924896629641,"ENSG00000163251","FZD5"
"ENSG00000111452",2.87129972478365,0.210860809211962,4.24188184632084,0.000322053711010373,0.00681935953155298,"ENSG00000111452","ADGRD1"
"ENSG00000105851",4.41430609955968,-6.33971694482006,4.23872245657455,0.000326752901884841,0.00691276711899453,"ENSG00000105851","PIK3CG"
"ENSG00000159289",-2.66513564226231,0.586902224003164,-4.23365049797942,0.000327533287732698,0.00692184596158205,"ENSG00000159289","GOLGA6A"
"ENSG00000167195",-7.68120609891725,-3.29804987173041,-4.26903591001462,0.000327905551851547,0.00692184596158205,"ENSG00000167195","GOLGA6C"
"ENSG00000184144",-2.47205320925926,0.754700655138057,-4.23285578774456,0.00032804683925872,0.00692184596158205,"ENSG00000184144","CNTN2"
"ENSG00000140450",-1.77568878710901,2.58789479380265,-4.22954629180017,0.00033028516791554,0.00696295649867247,"ENSG00000140450","ARRDC4"
"ENSG00000179195",1.28627086993169,6.8246799772195,4.22669579197035,0.000332239808210878,0.00699801953926281,"ENSG00000179195","ZNF664"
"ENSG00000165272",-2.08242596555271,1.11889468805475,-4.22521565531298,0.000333260631209587,0.00701336921700667,"ENSG00000165272","AQP3"
"ENSG00000205105",4.61884387596749,-6.10962894444186,4.22058978470236,0.000340085550494421,0.00714696794142798,"ENSG00000205105","COX17P1"
"ENSG00000144645",-1.42568205495326,5.48072175331282,-4.2152549498137,0.000340204246087464,0.00714696794142798,"ENSG00000144645","OSBPL10"
"ENSG00000179564",-3.89204916194637,-2.34911976046631,-4.2165572625911,0.000340599237878365,0.00714901127616721,"ENSG00000179564","LSMEM2"
"ENSG00000106236",-1.49752028831183,3.13829473590262,-4.21148471568504,0.000342871160182907,0.0071904124876087,"ENSG00000106236","NPTX2"
"ENSG00000121361",-3.0001538174356,-1.549133179927,-4.2090702665008,0.000344751796677721,0.00722354288117403,"ENSG00000121361","KCNJ8"
"ENSG00000123405",1.91881919935061,1.49554550054355,4.20835240008846,0.000345103255534893,0.00722460276539133,"ENSG00000123405","NFE2"
"ENSG00000173258",-1.71051028485009,3.63366325533978,-4.20171662219032,0.000349880016130164,0.00731822207954486,"ENSG00000173258","ZNF483"
"ENSG00000170271",1.69231634622387,2.90499386915499,4.19166719650237,0.000357242734653169,0.00746209269831071,"ENSG00000170271","FAXDC2"
"ENSG00000138134",-1.83762816514145,2.36092488428084,-4.19148208593082,0.000357379918501471,0.00746209269831071,"ENSG00000138134","STAMBPL1"
"ENSG00000121057",-1.56099542623938,6.31108352879158,-4.19055355989214,0.000358068259341553,0.00746996962928704,"ENSG00000121057","AKAP1"
"ENSG00000158022",4.26493058669261,-4.36694048673592,4.19160325893777,0.000359798877265671,0.00749955784800633,"ENSG00000158022","TRIM63"
"ENSG00000197376",3.63981477744016,-6.15278859254169,4.18817337548682,0.00036072852403424,0.00751241398014758,"ENSG00000197376",NA
"ENSG00000186088",2.76627298855672,-0.0720955107390451,4.18622180985419,0.000361372547990451,0.00751930469874065,"ENSG00000186088","GSAP"
"ENSG00000180875",4.87125637755287,-2.40188262860012,4.1904309714889,0.000363331661126518,0.00755352367703027,"ENSG00000180875","GREM2"
"ENSG00000183092",-2.17295232824798,1.18563458656663,-4.18236562984642,0.000364200670037256,0.00756504021534135,"ENSG00000183092","BEGAIN"
"ENSG00000188828",4.02715714275074,0.78121397496796,4.18274283702742,0.00036572151329634,0.00759006480317348,"ENSG00000188828","GLRA4"
"ENSG00000211780",4.57048148431271,-6.19053950429291,4.17639642220031,0.000372603283371515,0.00772620901581763,"ENSG00000211780","TRAV6"
"ENSG00000156860",1.57486182679373,5.08559463559777,4.16600568379659,0.00037676607801697,0.00780578694162509,"ENSG00000156860","FBRS"
"ENSG00000147509",3.34137358176028,-1.7600980430936,4.16495360877114,0.000378077603883641,0.00782620640039136,"ENSG00000147509","RGS20"
"ENSG00000169306",3.91763382620473,-4.40931020997143,4.15907924118042,0.000383838038663376,0.00793860377638673,"ENSG00000169306","IL1RAPL1"
"ENSG00000104368",-2.22806891658955,2.51654434800266,-4.15519618759023,0.000385315887658281,0.00796039625088281,"ENSG00000104368","PLAT"
"ENSG00000256463",2.884826047967,1.41008896342471,4.1550529095369,0.00038555475761189,0.00796039625088281,"ENSG00000256463","SALL3"
"ENSG00000162571",-4.63295349587321,-0.893281253818473,-4.15751989121591,0.000387843799560884,0.00800077776207555,"ENSG00000162571","TTLL10"
"ENSG00000224982",-4.95186285408239,-3.84679582294597,-4.15557734635331,0.000391177011769187,0.00806261150781263,"ENSG00000224982","TMEM233"
"ENSG00000164379",4.94254101922724,-2.42974737009986,4.15365173431171,0.000392695163788155,0.00808696078291696,"ENSG00000164379","FOXQ1"
"ENSG00000185745",-1.88286967532729,1.41435449006574,-4.14470744457376,0.000393790970670495,0.00810257822428443,"ENSG00000185745","IFIT1"
"ENSG00000162722",1.51563919505498,2.505234445092,4.14415574923706,0.000394241975289951,0.00810491293721089,"ENSG00000162722","TRIM58"
"ENSG00000166046",2.10571989090693,1.20153492412818,4.14095503077592,0.000396872140419894,0.00815200499209795,"ENSG00000166046","TCP11L2"
"ENSG00000170921",2.27132994609717,4.08006755489358,4.13798222124625,0.000399333949598574,0.00819435505528999,"ENSG00000170921","TANC2"
"ENSG00000186481",5.02148584014255,-4.76145605533516,4.14587072911567,0.000399616432189929,0.00819435505528999,"ENSG00000186481","ANKRD20A5P"
"ENSG00000182511",1.65555671092517,3.73947662293856,4.13354210394606,0.000403025668998619,0.00825721191467136,"ENSG00000182511","FES"
"ENSG00000140853",-2.86947961618574,1.00227860447941,-4.13220688908427,0.000404275891372451,0.00826915144702961,"ENSG00000140853","NLRC5"
"ENSG00000155629",-2.16349129920388,2.11290554908584,-4.13202896959373,0.000404297176362351,0.00826915144702961,"ENSG00000155629","PIK3AP1"
"ENSG00000160932",2.23880753525269,4.73614604972604,4.12331706861679,0.000411681268338684,0.00841301328965829,"ENSG00000160932","LY6E"
"ENSG00000261884",-2.66014740799347,1.79460605055245,-4.11261445895879,0.000420992019419584,0.00859596970263864,"ENSG00000261884",NA
"ENSG00000139269",-1.66823420014385,2.33094405139015,-4.10992213403849,0.000423292798934982,0.00863560466272454,"ENSG00000139269","INHBE"
"ENSG00000261440",4.85650605910232,-5.23818271365502,4.11616066969765,0.000424101385024535,0.00864211797646269,"ENSG00000261440","DUX4L45"
"ENSG00000260272",-6.67872770273434,-3.66202462984419,-4.13396512854384,0.000424331879653903,0.00864211797646269,"ENSG00000260272",NA
"ENSG00000164651",1.52984808638357,3.14559411711907,4.10110922669976,0.000431116921964432,0.0087728640086525,"ENSG00000164651","SP8"
"ENSG00000013588",3.57585577649939,-0.0777268486286471,4.09941695160102,0.000433651998262785,0.00881697864715157,"ENSG00000013588","GPRC5A"
"ENSG00000239557",-3.99146685026849,-4.5069864589216,-4.09846485375965,0.000435675365413038,0.00885062341311156,"ENSG00000239557","PPP2R5CP"
"ENSG00000103449",1.36483270858216,6.93969861732664,4.09125190802538,0.000440042223826794,0.00893177842648265,"ENSG00000103449","SALL1"
"ENSG00000135124",1.49037404024706,3.78627739111296,4.09081926046373,0.000440438229155211,0.00893226584330653,"ENSG00000135124","P2RX4"
"ENSG00000177469",-1.32789288232658,5.26161686042026,-4.08591315839505,0.000444954174000274,0.00901623597138784,"ENSG00000177469","CAVIN1"
"ENSG00000181215",2.08084154382728,0.793708934554644,4.08145308526093,0.000449102238508627,0.00909261631624717,"ENSG00000181215","C4orf50"
"ENSG00000163659",1.51996538979903,2.88400787850104,4.07301980642326,0.0004570472665846,0.00924567730853362,"ENSG00000163659","TIPARP"
"ENSG00000062524",3.05274790569201,-1.19156868732283,4.07071531728877,0.000459537603772,0.00928822974896738,"ENSG00000062524","LTK"
"ENSG00000165164",4.47891742114833,-2.71483057607239,4.068455003101,0.000466114198257378,0.00941323307700266,"ENSG00000165164","CFAP47"
"ENSG00000164620",-1.46767756124797,4.36712078522746,-4.06188324771655,0.000467760483899407,0.00943854179780887,"ENSG00000164620","RELL2"
"ENSG00000134698",1.57924360800414,5.23090044151806,4.06091543974518,0.000468703439276797,0.00944962803015487,"ENSG00000134698","AGO4"
"ENSG00000254430",3.34635229894901,-6.37411454312925,4.06031260812738,0.000469972352664533,0.00946726185585635,"ENSG00000254430","OR6M3P"
"ENSG00000080561",1.95545875189748,2.25410446004472,4.05339024441196,0.000476102055328701,0.0095827012175631,"ENSG00000080561","MID2"
"ENSG00000075618",1.18211808271479,9.10180981579556,4.04983472654567,0.000479637824501634,0.00964578177716352,"ENSG00000075618","FSCN1"
"ENSG00000255583",4.2909085674506,-4.75410880196813,4.05138051682246,0.000481982618651155,0.00968482563937366,"ENSG00000255583",NA
"ENSG00000183578",2.65167285087822,-0.8140760965746,4.0463101720502,0.000483242283976973,0.00970087319845755,"ENSG00000183578","TNFAIP8L3"
"ENSG00000015153",2.16288437315492,1.17474505961232,4.04589750295495,0.000483589256144998,0.00970087319845755,"ENSG00000015153","YAF2"
"ENSG00000115267",-1.94559318926135,1.00439995707242,-4.041163769764,0.00048837487562598,0.00977783505428702,"ENSG00000115267","IFIH1"
"ENSG00000152061",-1.48938523257011,5.47013045861222,-4.04107170433616,0.000488467863864507,0.00977783505428702,"ENSG00000152061","RABGAP1L"
"ENSG00000112539",-4.13847125392311,-2.67725179074445,-4.04405588868606,0.000488647428999851,0.00977783505428702,"ENSG00000112539","C6orf118"
"ENSG00000183087",-1.28570386557165,4.65610309226324,-4.04041979392792,0.000489131302945982,0.00977936789870019,"ENSG00000183087","GAS6"
"ENSG00000108878",4.57895380898588,-4.67953848657634,4.04340680092316,0.000491789385223235,0.00982433171213005,"ENSG00000108878","CACNG1"
"ENSG00000173894",-1.16857704174791,6.95824031994006,-4.03455421332041,0.000495141814374343,0.00988308000561657,"ENSG00000173894","CBX2"
"ENSG00000198759",-3.7137231675257,-0.644155348256552,-4.03336180631806,0.000498003380320726,0.00993194116965222,"ENSG00000198759","EGFL6"
"ENSG00000002746",-2.42547882838333,1.37117648461357,-4.02754518271765,0.00050244739862345,0.0100122547184616,"ENSG00000002746","HECW1"
"ENSG00000163932",1.26399241419131,5.47970769023255,4.02247957469193,0.000507751327250804,0.0101095562769041,"ENSG00000163932","PRKCD"
"ENSG00000119865",-2.40135880884227,-0.337186069119293,-4.00935904394534,0.000521845387525089,0.0103815670631752,"ENSG00000119865","CNRIP1"
"ENSG00000002745",-4.11787109017665,-4.53583165071036,-4.01201167987947,0.000522360785004253,0.0103832178555647,"ENSG00000002745","WNT16"
"ENSG00000157005",-4.22333662562352,-4.96533281049611,-4.01181507101899,0.000523132280874454,0.0103899522980624,"ENSG00000157005","SST"
"ENSG00000123080",5.47566859999377,-4.8323075440268,4.01944101896509,0.000525059269251279,0.0104196059283155,"ENSG00000123080","CDKN2C"
"ENSG00000177181",-2.49483327637549,3.72565985371559,-4.005233458722,0.000526366792219672,0.0104369276752921,"ENSG00000177181","RIMKLA"
"ENSG00000185973",1.55468872182293,3.91279364491788,4.00036824432507,0.00053169116110204,0.0105338021125265,"ENSG00000185973","TMLHE"
"ENSG00000135362",-2.72602401273616,1.10628645545633,-3.97253267325279,0.000563586834372937,0.0111482307555946,"ENSG00000135362","PRR5L"
"ENSG00000236887",2.83471665591716,-6.37505272310116,3.97255003398487,0.000563632855959179,0.0111482307555946,"ENSG00000236887",NA
"ENSG00000244509",1.29353572806875,6.66798311376861,3.96805212433234,0.000568750265696778,0.0112401904361408,"ENSG00000244509","APOBEC3C"
"ENSG00000132481",-1.98672877043536,1.90559299447781,-3.96245767506847,0.000575427479520645,0.0113627998669817,"ENSG00000132481","TRIM47"
"ENSG00000163584",-1.35217891186379,5.54959245970585,-3.94793561491482,0.000593127750082328,0.0117026980566778,"ENSG00000163584","RPL22L1"
"ENSG00000110628",1.76330190442905,2.02149693054186,3.94667438444233,0.000594690956424099,0.0117239074266465,"ENSG00000110628","SLC22A18"
"ENSG00000186891",-2.46392605724091,-0.707227212851285,-3.93203673137568,0.000613182400748301,0.0120774350539226,"ENSG00000186891","TNFRSF18"
"ENSG00000007306",-5.65771492201395,-4.18110092772023,-3.94720397580106,0.000613629467174147,0.0120774350539226,"ENSG00000007306","CEACAM7"
"ENSG00000138356",-1.98842545945464,2.87033097876848,-3.92924036921571,0.000616730562166829,0.0121202555246598,"ENSG00000138356","AOX1"
"ENSG00000176490",-1.40404591593871,5.11029011363959,-3.92917397232985,0.000616814603162344,0.0121202555246598,"ENSG00000176490","DIRAS1"
"ENSG00000117834",4.04199098834744,-2.13700415233102,3.92422778162355,0.000627167842532867,0.0123136175264916,"ENSG00000117834","SLC5A9"
"ENSG00000174326",2.72274047525247,-1.28188569996709,3.91698833865432,0.000632859246943899,0.0124128730058755,"ENSG00000174326","SLC16A11"
"ENSG00000109929",1.30369962699316,6.91367580454657,3.91657356123277,0.000633257097792668,0.0124128730058755,"ENSG00000109929","SC5D"
"ENSG00000149294",-1.75033730186271,2.84989068227505,-3.90640520564925,0.000646848328825948,0.0126689413309695,"ENSG00000149294","NCAM1"
"ENSG00000173917",3.80269285198983,-6.01190060562775,3.90315708852087,0.000654094946682681,0.0128004302035408,"ENSG00000173917","HOXB2"
"ENSG00000100276",2.19778472549924,0.151906325640876,3.90021630979057,0.000655273416274246,0.0128130498954212,"ENSG00000100276","RASL10A"
"ENSG00000114166",2.66911848722073,0.396000872327934,3.89587046200054,0.000661368885939804,0.0129217165900623,"ENSG00000114166","KAT2B"
"ENSG00000170396",2.98027635307329,-5.41722665705061,3.89421841351865,0.000663937782166268,0.012961360996241,"ENSG00000170396","ZNF804A"
"ENSG00000137766",5.55900626735595,-2.79109907012371,3.90605939976276,0.00066777464518915,0.0130256740700909,"ENSG00000137766","UNC13C"
"ENSG00000028137",-1.77659255959953,1.38065902369986,-3.88896434226217,0.000670849499468994,0.0130750309912739,"ENSG00000028137","TNFRSF1B"
"ENSG00000182645",-4.38220524941228,-1.97270468658193,-3.89114376617544,0.000674774869935304,0.013140871189689,"ENSG00000182645","CCDC172"
"ENSG00000215160",2.0109182290764,0.392493659151167,3.8852884277996,0.000676023645133717,0.0131545216912081,"ENSG00000215160","OR7E122P"
"ENSG00000042980",-3.60133272132163,-0.500986165914585,-3.88452499690822,0.000679162267463624,0.0132048942237543,"ENSG00000042980","ADAM28"
"ENSG00000215113",4.05756784663757,-3.87228577575692,3.88531215770966,0.000680531845967911,0.0132160533252261,"ENSG00000215113","CXorf49B"
"ENSG00000254252",-2.85871537750045,-0.871490652939495,-3.88207579083625,0.000680858552353601,0.0132160533252261,"ENSG00000254252","RPL7P20"
"ENSG00000196664",3.71687780293962,-2.03845527848989,3.88332477362007,0.000681387390331079,0.0132160533252261,"ENSG00000196664","TLR7"
"ENSG00000171873",1.82635584454267,1.79520110613878,3.88043936769833,0.000682906309620278,0.0132258007873174,"ENSG00000171873","ADRA1D"
"ENSG00000130477",-1.35262003416747,6.77414856544122,-3.88037943574642,0.000682991544905611,0.0132258007873174,"ENSG00000130477","UNC13A"
"ENSG00000123576",3.59190352503139,-5.63628322522799,3.88005547453278,0.00068550497612848,0.0132637755735673,"ENSG00000123576","ESX1"
"ENSG00000145113",-8.13885268001711,-2.20203055992397,-3.91994708464762,0.000695191865602928,0.0134403760683233,"ENSG00000145113","MUC4"
"ENSG00000205312",3.81675783010838,-5.46609414543786,3.87328547908598,0.000696383881225908,0.0134525903105362,"ENSG00000205312","KRT17P4"
"ENSG00000155846",-1.46905167729983,3.87595319777301,-3.86928953012502,0.000699005609667657,0.0134923815911091,"ENSG00000155846","PPARGC1B"
"ENSG00000153823",-1.9730221472806,0.709784423975766,-3.86812340542978,0.000700712937228784,0.0135144731315161,"ENSG00000153823","PID1"
"ENSG00000000971",4.40676830329355,-4.09814242071852,3.86797625067655,0.000708621529947474,0.0136520088007842,"ENSG00000000971","CFH"
"ENSG00000188770",-2.78802545009937,-0.261312457716733,-3.86266751570936,0.000708981133374057,0.0136520088007842,"ENSG00000188770","OPTC"
"ENSG00000151704",-4.22315684310794,-3.36123486749789,-3.86521280433911,0.000711102175040249,0.0136818793486109,"ENSG00000151704","KCNJ1"
"ENSG00000214338",-1.81798012401885,2.65252839492027,-3.85998657093982,0.000712731397635841,0.0137022468535083,"ENSG00000214338","SOGA3"
"ENSG00000140577",1.52332210188731,3.76340318398847,3.85652082230139,0.000717913665719962,0.0137908343530142,"ENSG00000140577","CRTC3"
"ENSG00000106012",1.50641337682421,4.19545896723369,3.85403603642902,0.000721652697261831,0.0138515783906084,"ENSG00000106012","IQCE"
"ENSG00000102003",-1.39965604722979,3.28306076811635,-3.85295434955369,0.000723286515335631,0.0138718496854946,"ENSG00000102003","SYP"
"ENSG00000179899",-1.36273778293914,6.08556286243197,-3.84510935500088,0.000735248032771386,0.0140886354878301,"ENSG00000179899","PHC1P1"
"ENSG00000249188",4.11257620509687,-2.53619696226915,3.84836583880595,0.000735763322577836,0.0140886354878301,"ENSG00000249188","ENPP7P1"
"ENSG00000197748",2.68095164729339,-0.146282485103562,3.83994480609008,0.000743395148102144,0.0142234297181105,"ENSG00000197748","CFAP43"
"ENSG00000100433",-4.67882238708387,-0.0577945342421686,-3.84562644718985,0.000745671519472964,0.0142556246222809,"ENSG00000100433","KCNK10"
"ENSG00000228327",1.17712387696973,6.80397158156569,3.8360530762553,0.000749304670939274,0.0143136863632409,"ENSG00000228327",NA
"ENSG00000139505",1.29666461093563,4.28757862458624,3.83465132962392,0.00075150446283149,0.0143442966307709,"ENSG00000139505","MTMR6"
"ENSG00000234383",4.01657130421895,-5.40766122736064,3.83291061194211,0.000759243721211349,0.0144805085255972,"ENSG00000234383","CTBP2P8"
"ENSG00000026103",-2.40289989823266,0.286695043375005,-3.82924279737822,0.000760097298964546,0.0144852828116958,"ENSG00000026103","FAS"
"ENSG00000141469",4.32884380970722,-2.6144201687082,3.82776692236963,0.000770258975579854,0.014666047777242,"ENSG00000141469","SLC14A1"
"ENSG00000131634",-4.54868250168502,-5.58967335528433,-3.82889975038181,0.000770804276814901,0.014666047777242,"ENSG00000131634","TMEM204"
"ENSG00000176040",-3.66620309524192,-6.43979769665332,-3.82115126597083,0.000775874656330255,0.0147508331336517,"ENSG00000176040","TMPRSS7"
"ENSG00000181074",-4.50234909107141,-4.75700203594608,-3.82285744270382,0.000780121034522419,0.0148198309184749,"ENSG00000181074","OR52N4"
"ENSG00000171462",-3.77577381360485,-2.6374077050657,-3.81781004625343,0.000781968419688523,0.0148431823664512,"ENSG00000171462","DLK2"
"ENSG00000261549",-4.70844000272437,-4.41195113392022,-3.81574144865101,0.000794445973101454,0.015068117461384,"ENSG00000261549",NA
"ENSG00000147256",-3.38564581360276,-3.38822511223029,-3.80695432814528,0.000797981486829747,0.0151232292515832,"ENSG00000147256","ARHGAP36"
"ENSG00000189292",-2.84062243345625,-1.45244472646882,-3.80574606650937,0.00079868827326872,0.0151246867647701,"ENSG00000189292","ALKAL2"
"ENSG00000168301",1.36817973484163,3.65150841708907,3.80476973927018,0.000799977986091948,0.0151371721056264,"ENSG00000168301","KCTD6"
"ENSG00000163823",3.97054701035072,-3.6340229642178,3.80156964407407,0.000810470987955657,0.0153236451675521,"ENSG00000163823","CCR1"
"ENSG00000183625",4.88280838392308,-4.40841484478244,3.80542780311983,0.000814361545505788,0.0153850900320102,"ENSG00000183625","CCR3"
"ENSG00000168491",-3.6120143925348,-0.689163060088366,-3.79398627459967,0.000821024675789292,0.0154987771344752,"ENSG00000168491","CCDC110"
"ENSG00000237289",-1.33051540052084,5.33399197911252,-3.78716200540783,0.000830003328534815,0.0156559622347038,"ENSG00000237289","CKMT1B"
"ENSG00000048540",-3.94491889563949,-1.31077119200705,-3.78796990061024,0.000833724973694258,0.0157138179500365,"ENSG00000048540","LMO3"
"ENSG00000166741",3.78712158253695,-5.35036228445366,3.78558280806043,0.000836717650940532,0.0157486848591495,"ENSG00000166741","NNMT"
"ENSG00000272031",2.9384387600279,-1.63873075845122,3.78351142380061,0.00083688663502727,0.0157486848591495,"ENSG00000272031","ANKRD34A"
"ENSG00000164342",-2.14540288888531,0.604898663071109,-3.77015067050618,0.000860098920209163,0.0161728232357576,"ENSG00000164342","TLR3"
"ENSG00000157510",-1.40472433442228,3.10030060364035,-3.76245334292734,0.000874060432569316,0.0164108528758311,"ENSG00000157510","AFAP1L1"
"ENSG00000215456",4.66239476678971,-5.58255868740954,3.76998502217394,0.000874124638855074,0.0164108528758311,"ENSG00000215456","BCRP4"
"ENSG00000187922",-2.12002955211818,1.4383585789891,-3.76199467727666,0.000874908583913968,0.0164127382163611,"ENSG00000187922","LCN10"
"ENSG00000234964",1.36339749757758,5.43502507128475,3.76018547919485,0.00087822024174078,0.016462001908415,"ENSG00000234964","FABP5P7"
"ENSG00000169570",1.52295983341663,3.6312438712116,3.75957863364347,0.000879336719344486,0.0164700727807331,"ENSG00000169570","DTWD2"
"ENSG00000033170",1.29717527390301,5.19115954103572,3.75845272325043,0.000881411950264722,0.0164960746295842,"ENSG00000033170","FUT8"
"ENSG00000164362",-1.57851440010866,4.71739513585223,-3.75031589609086,0.000896556609758758,0.0167664465058624,"ENSG00000164362","TERT"
"ENSG00000117148",-1.96835024024925,1.03455822614451,-3.74712852438076,0.000902562519586399,0.0168656274088005,"ENSG00000117148","ACTL8"
"ENSG00000227582",3.01456338054488,-2.52967601216581,3.74476028389301,0.000907797675458898,0.0169355217735126,"ENSG00000227582","ADGRF5P1"
"ENSG00000128253",3.25064284722535,-1.70685150808709,3.74492671028225,0.000908183891002975,0.0169355217735126,"ENSG00000128253","RFPL2"
"ENSG00000106341",-2.08320488460791,2.22014446950091,-3.74404212607111,0.000908418792448952,0.0169355217735126,"ENSG00000106341","PPP1R17"
"ENSG00000146038",2.57307242140624,2.78504885632157,3.74280955248406,0.000910901795848197,0.016968637643062,"ENSG00000146038","DCDC2"
"ENSG00000180871",-3.72064590476036,-1.04959580204034,-3.74302679490046,0.000914365764602595,0.0170199618136725,"ENSG00000180871","CXCR2"
"ENSG00000157765",-2.05975103430555,0.496044399391053,-3.73643673973595,0.000923001170557485,0.0171673928020343,"ENSG00000157765","SLC34A2"
"ENSG00000138100",-2.42889746297702,0.914739404607613,-3.73404220891059,0.00092770661567259,0.0172415566993268,"ENSG00000138100","TRIM54"
"ENSG00000154310",-1.2422810457257,6.08839192907495,-3.73352760302418,0.000928635865938971,0.0172454790509873,"ENSG00000154310","TNIK"
"ENSG00000149798",-1.76294073542144,2.95456073803158,-3.72905381687774,0.00093737772095401,0.0173943692701296,"ENSG00000149798","CDC42EP2"
"ENSG00000007866",1.17632806157061,6.08422160471118,3.72818248922353,0.000939089635893566,0.0174126797969701,"ENSG00000007866","TEAD3"
"ENSG00000253958",1.43390121423016,2.67263753183529,3.72567997875966,0.000944024523209184,0.0174906765827924,"ENSG00000253958","CLDN23"
"ENSG00000128564",-1.69094685117673,1.77647403532607,-3.72231656720123,0.00095069824510165,0.0176007449972096,"ENSG00000128564","VGF"
"ENSG00000119801",1.35227044278884,4.67699576461244,3.71966463167188,0.00095599351481674,0.0176851435113864,"ENSG00000119801","YPEL5"
"ENSG00000116017",1.29471871702271,7.39829085864482,3.71443498161665,0.000966523021963961,0.0178661669002299,"ENSG00000116017","ARID3A"
"ENSG00000175077",-3.58548985729472,-1.97248246030774,-3.70264455777865,0.000994223098760297,0.0183640654211017,"ENSG00000175077","RTP1"
"ENSG00000147613",2.75903643907297,-1.71520616886543,3.69163391455142,0.00101418239081318,0.0187091597826687,"ENSG00000147613","PSKH2"
"ENSG00000268043",1.44106828124055,4.70902512938821,3.6913256124166,0.00101446468586684,0.0187091597826687,"ENSG00000268043","NBPF12"
"ENSG00000140332",1.36617661533826,6.25296618184971,3.68424771993482,0.00102962054963947,0.0189740971895188,"ENSG00000140332","TLE3"
"ENSG00000006071",-3.59476926883513,0.58811998128283,-3.68398629931688,0.00103400110435954,0.0190402105198477,"ENSG00000006071","ABCC8"
"ENSG00000174059",-2.62398787661518,-0.0225445075769161,-3.6814893559178,0.00103581001228402,0.0190589042260259,"ENSG00000174059","CD34"
"ENSG00000140284",-1.80072991527536,2.64929370652624,-3.68004293160895,0.00103873212148248,0.0190980365245309,"ENSG00000140284","SLC27A2"
"ENSG00000233441",3.78389222320717,-5.88036587023639,3.6808272944739,0.00104249002191203,0.0191524639679813,"ENSG00000233441","CYP2AB1P"
"ENSG00000116254",2.17619124211771,1.93219943268075,3.67768333051093,0.00104389767094231,0.0191628683577018,"ENSG00000116254","CHD5"
"ENSG00000081051",-3.78244835174674,-1.14260703828436,-3.67983465815387,0.00104465245211693,0.0191628683577018,"ENSG00000081051","AFP"
"ENSG00000105383",-3.64628466841396,-1.70177656409534,-3.67892499374742,0.0010454514045557,0.0191628848291537,"ENSG00000105383","CD33"
"ENSG00000101306",-2.38439374134169,-1.31611738008844,-3.67606830325922,0.00104748673754981,0.0191855465614386,"ENSG00000101306","MYLK2"
"ENSG00000156925",-1.55651324349612,5.00156551484792,-3.67289757365928,0.00105440052682128,0.0192933712478591,"ENSG00000156925","ZIC3"
"ENSG00000204334",2.116248836587,-0.49842702312451,3.67264022273018,0.00105498069500412,0.0192933712478591,"ENSG00000204334","ERICH2"
"ENSG00000176371",-1.28899024633956,4.78527030314278,-3.66928574761407,0.00106241082414577,0.0194144662932939,"ENSG00000176371","ZSCAN2"
"ENSG00000198223",1.96391083997909,1.12119056693201,3.66331491455558,0.00107579014847516,0.0196440099202932,"ENSG00000198223","CSF2RA"
"ENSG00000145692",-3.04208843656315,0.0791418271386287,-3.66226254385427,0.00107923712363416,0.0196919770613248,"ENSG00000145692","BHMT"
"ENSG00000181274",-1.28295430238338,5.66186669521615,-3.65793445626134,0.00108798539286632,0.0198365263883874,"ENSG00000181274","FRAT2"
"ENSG00000178026",1.40770066989348,4.29985955070006,3.65671914862385,0.00109075983593415,0.0198720221399475,"ENSG00000178026","LRRC75B"
"ENSG00000135248",-2.5739787561847,-0.185220648216504,-3.65293623439892,0.00109963714640959,0.0200185649428257,"ENSG00000135248","FAM71F1"
"ENSG00000104490",-2.4500222955056,0.932415346041059,-3.65231140978991,0.00110098853412028,0.0200279823343152,"ENSG00000104490","NCALD"
"ENSG00000173890",-1.48755182040528,3.65067687745392,-3.64911971944153,0.00110827033147192,0.0201314779798708,"ENSG00000173890","GPR160"
"ENSG00000187855",4.40905210874297,-6.28762237562978,3.65537088807035,0.00110835473469054,0.0201314779798708,"ENSG00000187855","ASCL4"
"ENSG00000052344",1.16028481570541,7.3108710235918,3.64600892803783,0.00111551923708886,0.0202378558310389,"ENSG00000052344","PRSS8"
"ENSG00000129951",1.26902960080227,6.16578481934892,3.64584732934815,0.00111589709812991,0.0202378558310389,"ENSG00000129951","PLPPR3"
"ENSG00000143107",-2.02994044156052,1.23934285255031,-3.64544893738094,0.00111683532360201,0.02023958474742,"ENSG00000143107","FNDC7"
"ENSG00000187021",-3.66981261294226,-5.99177782284271,-3.64552827878894,0.00112162106310964,0.0203109841383021,"ENSG00000187021","PNLIPRP1"
"ENSG00000164398",-1.81830421500518,1.46506051159691,-3.64007428178254,0.00112948122294607,0.0204379074042057,"ENSG00000164398","ACSL6"
